port_unlocode,move_type,ship_mmsi,ship_imo,date_utc,load_status,port_operation,draught,terminal_id,berth_id
RUAZO,departure,273359180,9621558,2022-02-14T00:40:00Z,fully_laden,load,3.8,NA,NA
RUPRI,departure,538005408,9696589,2022-02-13T23:54:00Z,fully_laden,load,11.3,NA,NA
RUYEY,departure,273331440,9645982,2022-02-13T23:35:00Z,fully_laden,load,4.2,NA,NA
RUNVS,departure,256702000,9373656,2022-02-13T23:33:00Z,fully_laden,load,12.5,NA,NA
RUTAM,departure,636020115,9800805,2022-02-13T22:49:00Z,fully_laden,load,9.5,NA,NA
RUULU,departure,636014189,9413547,2022-02-13T22:07:00Z,fully_laden,load,14.4,NA,NA
RUNVS,departure,238233000,9318539,2022-02-13T22:00:00Z,fully_laden,load,15,NA,NA
RUTUA,departure,247273400,9376854,2022-02-13T21:38:00Z,fully_laden,load,9.8,NA,NA
RULED,departure,273337270,9299173,2022-02-13T21:28:00Z,fully_laden,load,6.5,NA,NA
RULED,departure,275484000,9169782,2022-02-13T19:53:00Z,fully_laden,load,8.7,NA,NA
RULED,departure,266201000,9308546,2022-02-13T19:29:00Z,fully_laden,load,10,NA,NA
RUTAG,departure,273314050,9376593,2022-02-13T19:26:00Z,fully_laden,load,3.8,NA,NA
RUNVS,departure,636011641,9256066,2022-02-13T19:15:00Z,fully_laden,load,11.9,NA,NA
RUTMR,departure,273357390,9645073,2022-02-13T17:21:00Z,fully_laden,load,4.2,NA,NA
RULED,departure,273350170,8821761,2022-02-13T16:58:00Z,partially_laden,load,5.9,NA,NA
RUNVS,departure,273415140,9164512,2022-02-13T16:41:00Z,fully_laden,none,8.6,NA,NA
RUTAM,departure,249878000,9728239,2022-02-13T15:55:00Z,fully_laden,load,13.1,NA,NA
RUAZO,departure,273351320,9598359,2022-02-13T14:55:00Z,fully_laden,load,3.8,NA,NA
RUSKA,departure,273326750,8906951,2022-02-13T14:48:00Z,partially_laden,none,6.9,NA,NA
RUAZO,departure,273355680,9645061,2022-02-13T13:11:00Z,partially_laden,none,3.2,NA,NA
RUVVO,departure,273210470,9163764,2022-02-13T13:09:00Z,partially_laden,none,8,NA,NA
RUVVO,departure,273210470,9163764,2022-02-13T12:13:00Z,partially_laden,discharge,8,NA,NA
RUTUA,departure,232026709,9252307,2022-02-13T11:47:00Z,fully_laden,load,11.2,NA,NA
RUKOZ,departure,240531000,9305609,2022-02-13T11:25:00Z,fully_laden,load,14,NA,NA
RUBLT,departure,258894000,9286827,2022-02-13T10:37:00Z,fully_laden,none,7.8,NA,NA
RUNVS,departure,311000863,9857858,2022-02-13T09:23:00Z,fully_laden,load,13.6,NA,NA
RUPRI,departure,538009821,9779953,2022-02-13T09:23:00Z,fully_laden,load,14.4,NA,NA
RUSTY,departure,258894000,9286827,2022-02-13T09:14:00Z,fully_laden,load,7.8,NA,NA
RUULU,departure,636019072,9829100,2022-02-13T04:25:00Z,fully_laden,load,14.2,NA,NA
NA,departure,273216480,9492842,2022-02-13T04:25:00Z,fully_laden,load,6.5,NA,NA
RUDKA,departure,212500000,9301380,2022-02-13T03:23:00Z,fully_laden,load,14.3,NA,NA
RUYEY,departure,273311240,9377042,2022-02-13T03:09:00Z,fully_laden,load,4.3,NA,NA
RUAZO,departure,273447030,9268344,2022-02-13T02:16:00Z,fully_laden,load,4.1,NA,NA
RUVNN,departure,273377130,8411255,2022-02-13T01:37:00Z,fully_laden,load,9,NA,NA
RUTUA,departure,538005007,9321184,2022-02-13T01:24:00Z,fully_laden,load,12.6,NA,NA
RUDKA,departure,212500000,9301380,2022-02-12T23:43:00Z,partially_laden,none,9,NA,NA
RUAZO,departure,273444390,9300348,2022-02-12T23:14:00Z,fully_laden,load,3.7,NA,NA
RUVYS,departure,538007533,9327360,2022-02-12T22:16:00Z,fully_laden,load,10.6,NA,NA
RULED,departure,241522000,9295335,2022-02-12T21:33:00Z,fully_laden,load,10.6,NA,NA
RUTMR,departure,273359390,9645102,2022-02-12T19:49:00Z,fully_laden,load,4.2,NA,NA
RUKOZ,departure,636011642,9256078,2022-02-12T18:30:00Z,fully_laden,load,13.6,NA,NA
RUNVS,departure,311000359,9730933,2022-02-12T18:28:00Z,fully_laden,load,13.1,NA,NA
RUAZO,departure,273359580,9676230,2022-02-12T16:27:00Z,fully_laden,load,3.9,NA,NA
RUMMK,departure,273430430,9167930,2022-02-12T14:18:00Z,fully_laden,none,6.7,NA,NA
RUVYP,departure,273359970,9217321,2022-02-12T14:16:00Z,partially_laden,none,5.6,NA,NA
RUPRI,departure,249855000,9777931,2022-02-12T13:18:00Z,fully_laden,load,14.4,NA,NA
RUVVO,departure,538007496,9226009,2022-02-12T13:01:00Z,fully_laden,none,9.1,NA,NA
RUKZP,departure,273351450,9640499,2022-02-12T12:33:00Z,fully_laden,load,4.2,NA,NA
RUVVO,departure,538007496,9226009,2022-02-12T11:39:00Z,fully_laden,load,9.1,NA,NA
RUKZP,departure,273358180,9621560,2022-02-12T09:21:00Z,fully_laden,load,3.7,NA,NA
RUTUA,departure,271001000,9445382,2022-02-12T07:49:00Z,fully_laden,load,6.9,NA,NA
RUULU,departure,218292000,9423449,2022-02-12T05:25:00Z,fully_laden,load,10.1,NA,NA
RULED,departure,241372000,9723291,2022-02-12T04:29:00Z,fully_laden,load,10.1,NA,NA
RUNVS,departure,538007153,9792474,2022-02-12T04:24:00Z,fully_laden,load,15.1,NA,NA
RUTUA,departure,215795000,9286059,2022-02-11T23:05:00Z,fully_laden,load,9.9,NA,NA
RUTMR,departure,273380460,9804241,2022-02-11T22:55:00Z,fully_laden,load,4.2,NA,NA
RUNVS,departure,235108526,9683013,2022-02-11T20:55:00Z,fully_laden,load,14.1,NA,NA
NA,departure,436000393,9323091,2022-02-11T20:21:00Z,fully_laden,load,6.5,NA,NA
RUULU,departure,566255000,9725603,2022-02-11T18:38:00Z,fully_laden,load,10.8,NA,NA
RUAZO,departure,273333670,9645114,2022-02-11T17:23:00Z,fully_laden,load,3.9,NA,NA
RUTUA,departure,256909000,9388209,2022-02-11T16:12:00Z,fully_laden,load,10.6,NA,NA
RUVVO,departure,273210470,9163764,2022-02-11T15:57:00Z,fully_laden,none,9,NA,NA
RUULU,departure,238019000,9796743,2022-02-11T14:18:00Z,fully_laden,load,14.4,NA,NA
RULED,departure,273358390,9645097,2022-02-11T13:35:00Z,fully_laden,load,4.2,NA,NA
RUBLT,departure,210340000,9909247,2022-02-11T13:19:00Z,partially_laden,none,6,NA,NA
RUYEY,departure,273355800,9540340,2022-02-11T13:00:00Z,fully_laden,load,4.1,NA,NA
RUTAM,departure,249878000,9728239,2022-02-11T11:20:00Z,partially_laden,load,11,NA,NA
RUROV,departure,273448000,9260483,2022-02-11T11:11:00Z,fully_laden,load,4.1,NA,NA
RUNVS,departure,636017796,9436018,2022-02-11T10:18:00Z,fully_laden,load,12.9,NA,NA
RUBLT,departure,266421000,9428073,2022-02-11T10:14:00Z,fully_laden,none,9.2,NA,NA
RUPRI,departure,255806264,9851713,2022-02-11T10:02:00Z,fully_laden,load,10.2,NA,NA
RUNVS,departure,273324070,9599341,2022-02-11T09:57:00Z,fully_laden,load,4.4,NA,NA
RUNVS,departure,538007797,9746621,2022-02-11T09:32:00Z,fully_laden,load,16.2,NA,NA
RUDKA,departure,212500000,9301380,2022-02-11T09:21:00Z,partially_laden,none,9,NA,NA
RUULU,departure,211135000,9298193,2022-02-11T09:19:00Z,fully_laden,load,10.8,NA,NA
RUTAM,departure,271049308,9220354,2022-02-11T09:15:00Z,fully_laden,load,8.1,NA,NA
RUSTY,departure,266421000,9428073,2022-02-11T09:04:00Z,fully_laden,load,9.2,NA,NA
RUTAG,departure,273343600,8727953,2022-02-11T08:03:00Z,fully_laden,load,4.1,NA,NA
RUNVS,departure,636011641,9256066,2022-02-11T07:25:00Z,partially_laden,none,8.8,NA,NA
RUNVS,departure,248123000,9772321,2022-02-11T06:59:00Z,fully_laden,load,15.5,NA,NA
RUULU,departure,636014355,9511533,2022-02-11T05:45:00Z,fully_laden,load,14.4,NA,NA
RUNVS,departure,636015584,9607629,2022-02-11T05:41:00Z,fully_laden,load,9.8,NA,NA
RUKZP,departure,273387430,9637961,2022-02-11T04:19:00Z,fully_laden,load,4.1,NA,NA
NA,departure,273391160,9759939,2022-02-11T03:52:00Z,fully_laden,none,8.8,NA,NA
RUULU,departure,538004293,9318022,2022-02-11T03:21:00Z,fully_laden,load,11.2,NA,NA
RUNVS,departure,374419000,9231614,2022-02-11T02:48:00Z,fully_laden,load,11,NA,NA
RUTMR,departure,273359170,9645023,2022-02-11T01:58:00Z,fully_laden,load,4.2,NA,NA
RUNVS,departure,311000576,9808326,2022-02-11T00:15:00Z,fully_laden,load,9.5,NA,NA
RUYEY,departure,273393460,9711248,2022-02-10T23:08:00Z,fully_laden,load,4.5,NA,NA
RUTUA,departure,248533000,9458054,2022-02-10T22:53:00Z,fully_laden,load,8.6,NA,NA
RUPRI,departure,636018830,9826897,2022-02-10T22:13:00Z,fully_laden,load,14.3,NA,NA
RUNVS,departure,249775000,9717292,2022-02-10T21:59:00Z,fully_laden,load,10.1,NA,NA
RUNVS,departure,241359000,9694658,2022-02-10T21:42:00Z,fully_laden,load,13.1,NA,NA
RUVYS,departure,538008324,9347308,2022-02-10T21:09:00Z,fully_laden,load,10.4,NA,NA
RUARH,departure,212111000,9384459,2022-02-10T20:14:00Z,fully_laden,load,9.1,NA,NA
RUTUA,departure,538009792,9334789,2022-02-10T19:28:00Z,fully_laden,load,10.2,NA,NA
RUNVS,departure,636016505,9332781,2022-02-10T19:21:00Z,fully_laden,load,12.2,NA,NA
NA,departure,273430430,9167930,2022-02-10T18:35:00Z,fully_laden,none,6.7,NA,NA
RUNVS,departure,273390540,9745720,2022-02-10T17:31:00Z,fully_laden,load,4.6,NA,NA
RUYEY,departure,423501100,9821471,2022-02-10T15:47:00Z,fully_laden,load,4.3,NA,NA
RUPRI,departure,218019000,9352315,2022-02-10T15:24:00Z,fully_laden,load,9.9,NA,NA
RUNVS,departure,538007646,9482627,2022-02-10T14:34:00Z,fully_laden,load,13.4,NA,NA
RUMCX,departure,436000162,9334600,2022-02-10T14:28:00Z,fully_laden,none,5.5,NA,NA
RUAZO,departure,273353720,9598385,2022-02-10T14:27:00Z,fully_laden,load,3.8,NA,NA
RUTAM,departure,256337000,9248801,2022-02-10T13:42:00Z,fully_laden,load,9.6,NA,NA
RUAZO,departure,273385070,9749130,2022-02-10T13:19:00Z,fully_laden,load,4,NA,NA
RUAZO,departure,273339480,9679373,2022-02-10T13:11:00Z,fully_laden,load,3.9,NA,NA
RUBLT,departure,538008516,9838216,2022-02-10T12:48:00Z,partially_laden,none,9.6,NA,NA
RUAZO,departure,273350860,9476783,2022-02-10T12:14:00Z,fully_laden,load,4,NA,NA
RUSTY,departure,538008516,9838216,2022-02-10T11:30:00Z,partially_laden,load,9.6,NA,NA
RUTAM,departure,374125000,9260263,2022-02-10T10:34:00Z,fully_laden,load,10.2,NA,NA
RUPRI,departure,255806263,9851701,2022-02-10T10:28:00Z,fully_laden,load,10.2,NA,NA
RUTUA,departure,215311000,9248796,2022-02-10T09:24:00Z,fully_laden,load,9.5,NA,NA
RULED,departure,231695000,9268423,2022-02-10T09:16:00Z,partially_laden,load,8.6,NA,NA
RUNVS,departure,636013272,9339301,2022-02-10T08:27:00Z,fully_laden,load,12.7,NA,NA
RUASF,departure,273445330,9289001,2022-02-10T05:31:00Z,fully_laden,none,3.7,NA,NA
RUAZO,departure,273433790,9340881,2022-02-10T01:58:00Z,fully_laden,load,3.6,NA,NA
RUVVO,departure,273213390,9016870,2022-02-10T01:21:00Z,partially_laden,none,6.4,NA,NA
RUSAB,departure,311000633,9750749,2021-12-31T15:01:00Z,fully_laden,none,11.9,NA,NA
RUSAB,departure,212654000,9768368,2021-12-30T20:21:00Z,fully_laden,load,12.1,NA,NA
RUPGN,departure,352906000,9373008,2021-12-30T14:49:00Z,fully_laden,none,9.7,NA,NA
RUVYS,departure,246878000,9617698,2021-12-30T02:15:00Z,fully_laden,load,7.5,NA,NA
RUSAB,departure,212660000,9768370,2021-12-29T15:48:00Z,fully_laden,load,11.9,NA,NA
RUVYS,departure,636018930,9378292,2021-12-29T02:09:00Z,fully_laden,load,7.5,NA,NA
RUVYS,departure,244168000,9378280,2021-12-28T00:38:00Z,fully_laden,load,7.2,NA,NA
RUSAB,departure,212770000,9768382,2021-12-27T11:15:00Z,partially_laden,load,12,NA,NA
RUPGN,departure,209856000,9338929,2021-12-27T01:44:00Z,fully_laden,load,11.4,NA,NA
RUSAB,departure,311000631,9750725,2021-12-26T15:16:00Z,fully_laden,load,12.1,NA,NA
RUPGN,departure,309739000,9376294,2021-12-25T18:15:00Z,partially_laden,none,9.3,NA,NA
RUSAB,departure,212611000,9737187,2021-12-25T06:23:00Z,fully_laden,none,12,NA,NA
RUVYS,departure,244090097,9783124,2021-12-24T22:47:00Z,fully_laden,none,7.6,NA,NA
RUSAB,departure,311000634,9750672,2021-12-23T19:25:00Z,fully_laden,load,11.9,NA,NA
RUPGN,departure,432634000,9355264,2021-12-23T13:02:00Z,fully_laden,none,9.8,NA,NA
RUSAB,departure,477327300,9750660,2021-12-22T20:52:00Z,fully_laden,load,12,NA,NA
RUPGN,departure,352906000,9373008,2021-12-21T23:50:00Z,partially_laden,none,9.6,NA,NA
RUSAB,departure,477150100,9750701,2021-12-21T17:37:00Z,fully_laden,load,12,NA,NA
RUPGN,departure,432420000,9245720,2021-12-20T09:04:00Z,fully_laden,load,11.3,NA,NA
RUSAB,departure,311000548,9750696,2021-12-20T04:23:00Z,fully_laden,load,12,NA,NA
RUSAB,departure,311000632,9750737,2021-12-19T00:02:00Z,fully_laden,load,12,NA,NA
RUVYS,departure,636018930,9378292,2021-12-18T22:53:00Z,partially_laden,none,7,NA,NA
RUPGN,departure,311072200,9621077,2021-12-18T06:49:00Z,fully_laden,load,11.4,NA,NA
RUVYS,departure,244168000,9378280,2021-12-17T21:53:00Z,fully_laden,none,7.3,NA,NA
RUSAB,departure,209351000,9768526,2021-12-17T15:48:00Z,fully_laden,load,12,NA,NA
RUVYS,departure,246878000,9617698,2021-12-16T19:37:00Z,fully_laden,load,7.6,NA,NA
RUSAB,departure,311000627,9750713,2021-12-16T12:32:00Z,fully_laden,discharge,10,NA,NA
RUSAB,departure,209356000,9768394,2021-12-15T18:47:00Z,fully_laden,none,12,NA,NA
RUSAB,departure,477194200,9750658,2021-12-15T02:26:00Z,fully_laden,load,12,NA,NA
RUVYS,departure,244090097,9783124,2021-12-14T22:00:00Z,fully_laden,load,7.7,NA,NA
RUSAB,departure,311000633,9750749,2021-12-14T11:13:00Z,fully_laden,load,11.9,NA,NA
RUSAB,departure,212660000,9768370,2021-12-13T18:53:00Z,fully_laden,load,11.9,NA,NA
RUVYS,departure,244168000,9378280,2021-12-13T07:27:00Z,fully_laden,none,7.2,NA,NA
RUPGN,departure,432634000,9355264,2021-12-12T12:03:00Z,fully_laden,load,11.4,NA,NA
RUVYS,departure,636018930,9378292,2021-12-10T21:19:00Z,fully_laden,load,7.5,NA,NA
RUSAB,departure,212770000,9768382,2021-12-10T16:49:00Z,partially_laden,load,12,NA,NA
RUPGN,departure,209856000,9338929,2021-12-10T15:20:00Z,fully_laden,none,9.6,NA,NA
RUSAB,departure,311000631,9750725,2021-12-09T21:05:00Z,fully_laden,load,12.2,NA,NA
RUVYS,departure,244090097,9783124,2021-12-07T22:17:00Z,fully_laden,load,7.4,NA,NA
RUSAB,departure,477327300,9750660,2021-12-07T15:04:00Z,fully_laden,load,12,NA,NA
RUPGN,departure,352906000,9373008,2021-12-06T21:38:00Z,partially_laden,none,9.6,NA,NA
RUSAB,departure,311000634,9750672,2021-12-06T08:25:00Z,fully_laden,load,11.9,NA,NA
RUSAB,departure,212611000,9737187,2021-12-05T11:08:00Z,fully_laden,none,12,NA,NA
RUPGN,departure,309739000,9376294,2021-12-05T01:05:00Z,partially_laden,none,9.3,NA,NA
RUVYS,departure,636018930,9378292,2021-12-04T01:11:00Z,fully_laden,load,7.7,NA,NA
RUSAB,departure,212654000,9768368,2021-12-03T22:25:00Z,fully_laden,none,10.6,NA,NA
RUVYS,departure,244168000,9378280,2021-12-03T03:10:00Z,fully_laden,none,7.4,NA,NA
RUSAB,departure,477150100,9750701,2021-12-02T17:55:00Z,fully_laden,none,10.8,NA,NA
RUVYS,departure,246878000,9617698,2021-12-02T04:45:00Z,fully_laden,load,7.6,NA,NA
RUSAB,departure,311000632,9750737,2021-12-01T13:55:00Z,partially_laden,none,11.2,NA,NA
RUTMR,departure,273380460,9804241,2021-12-14T22:10:00Z,fully_laden,load,4.2,NA,NA
RUYEY,departure,273314050,9376593,2021-12-14T21:13:00Z,fully_laden,load,3.8,NA,NA
RUTUA,departure,271001000,9445382,2021-12-14T21:04:00Z,partially_laden,load,5.7,NA,NA
RUTUA,departure,565975000,9263203,2021-12-14T19:43:00Z,partially_laden,load,10.1,NA,NA
RUTAM,departure,374124000,9260275,2021-12-14T18:48:00Z,partially_laden,load,7.8,NA,NA
RUTAM,departure,215705000,9282821,2021-12-14T17:44:00Z,fully_laden,load,10.5,NA,NA
RUKOZ,departure,538008675,9299599,2021-12-14T16:40:00Z,fully_laden,load,14.9,NA,NA
RUAZO,departure,273342180,9683738,2021-12-14T15:30:00Z,partially_laden,load,3.6,NA,NA
RUROV,departure,273331580,9683714,2021-12-14T15:22:00Z,partially_laden,none,3.2,NA,NA
RUNVS,departure,248480000,9464364,2021-12-14T13:43:00Z,fully_laden,load,10.3,NA,NA
RUNVS,departure,273371330,9418509,2021-12-14T13:26:00Z,fully_laden,none,7,NA,NA
RUNVS,departure,249693000,9759795,2021-12-14T12:25:00Z,fully_laden,load,12.6,NA,NA
RUULU,departure,259077000,9235892,2021-12-14T12:07:00Z,fully_laden,load,15.2,NA,NA
RUPRI,departure,636019055,9843572,2021-12-14T11:52:00Z,fully_laden,load,14.3,NA,NA
RULED,departure,273353180,9645047,2021-12-14T10:07:00Z,fully_laden,load,4.3,NA,NA
RUNVS,departure,370805000,9495832,2021-12-14T09:35:00Z,fully_laden,load,6.5,NA,NA
RUNVS,departure,249550000,9395331,2021-12-14T08:52:00Z,fully_laden,load,12.7,NA,NA
RUDKA,departure,212500000,9301380,2021-12-14T06:14:00Z,fully_laden,load,14.3,NA,NA
RUNVS,departure,229619000,9436941,2021-12-14T06:09:00Z,fully_laden,load,12.6,NA,NA
RUPKC,departure,273419360,9053206,2021-12-14T05:26:00Z,fully_laden,load,8.6,NA,NA
RUROV,departure,273327420,9687992,2021-12-14T05:22:00Z,fully_laden,load,3.7,NA,NA
RUNVS,departure,636014336,9283796,2021-12-14T05:22:00Z,fully_laden,load,9.4,NA,NA
RUULU,departure,538005407,9696577,2021-12-14T04:11:00Z,fully_laden,load,10.7,NA,NA
RUVYS,departure,636018754,9412000,2021-12-14T03:34:00Z,fully_laden,load,11.1,NA,NA
RUULU,departure,538003432,9288916,2021-12-14T02:18:00Z,fully_laden,load,9.1,NA,NA
RUAZO,departure,273393370,9804227,2021-12-14T00:39:00Z,partially_laden,load,3.6,NA,NA
RUAZO,departure,273357420,9610262,2021-12-13T23:14:00Z,fully_laden,load,3.6,NA,NA
RUNVS,departure,273353450,9640516,2021-12-13T21:54:00Z,fully_laden,load,4.1,NA,NA
RUULU,departure,273426280,9151890,2021-12-13T20:05:00Z,partially_laden,load,6.4,NA,NA
RUAZO,departure,273431390,9340879,2021-12-13T17:59:00Z,partially_laden,load,3.3,NA,NA
RUAZO,departure,273331580,9683714,2021-12-13T17:53:00Z,partially_laden,none,3.2,NA,NA
RUPRI,departure,636092955,9284374,2021-12-13T17:47:00Z,fully_laden,load,14.1,NA,NA
RUBLT,departure,266421000,9428073,2021-12-13T15:29:00Z,partially_laden,none,7.3,NA,NA
RUNVS,departure,636019054,9843560,2021-12-13T15:18:00Z,fully_laden,load,13.8,NA,NA
RUTUA,departure,636014489,9436719,2021-12-13T14:25:00Z,fully_laden,load,9.4,NA,NA
RUKOZ,departure,538002845,9339985,2021-12-13T10:16:00Z,fully_laden,load,14.1,NA,NA
RUNVS,departure,273324070,9599341,2021-12-13T09:58:00Z,fully_laden,load,4.5,NA,NA
RULED,departure,538009459,9312901,2021-12-13T09:50:00Z,fully_laden,load,10.6,NA,NA
RUPRI,departure,241348000,9711456,2021-12-13T09:20:00Z,fully_laden,load,14.3,NA,NA
NA,departure,273211370,9539810,2021-12-13T06:52:00Z,fully_laden,load,6.5,NA,NA
RUVYP,departure,538009136,9905411,2021-12-13T06:02:00Z,partially_laden,load,10.6,NA,NA
RUTMR,departure,273387430,9637961,2021-12-13T04:40:00Z,fully_laden,load,4.1,NA,NA
RUVNN,departure,273295660,9356610,2021-12-13T04:21:00Z,fully_laden,load,9,NA,NA
RUULU,departure,238265000,9401128,2021-12-13T03:59:00Z,fully_laden,load,10.9,NA,NA
RUTAM,departure,256463000,9418822,2021-12-13T03:26:00Z,fully_laden,load,8.8,NA,NA
RUVYS,departure,636012659,9341067,2021-12-13T02:48:00Z,fully_laden,load,13,NA,NA
RUNVS,departure,215515000,9843209,2021-12-13T02:44:00Z,fully_laden,load,13.8,NA,NA
RUKZP,departure,273359170,9645023,2021-12-13T01:46:00Z,fully_laden,load,3.8,NA,NA
RUULU,departure,249575000,9395329,2021-12-13T01:28:00Z,fully_laden,load,15,NA,NA
RUNVS,departure,636091484,9247508,2021-12-13T01:03:00Z,fully_laden,load,9.5,NA,NA
RUNVS,departure,538008325,9353113,2021-12-13T00:22:00Z,fully_laden,load,11.1,NA,NA
RUTAM,departure,538007953,9728435,2021-12-12T20:16:00Z,fully_laden,load,13.8,NA,NA
RUNVS,departure,636011641,9256066,2021-12-12T20:02:00Z,fully_laden,load,11.7,NA,NA
RUTUA,departure,273359070,9540352,2021-12-12T19:42:00Z,fully_laden,load,4.3,NA,NA
RUTMR,departure,273356510,9540364,2021-12-12T19:00:00Z,fully_laden,load,4.4,NA,NA
RUNVS,departure,538008334,9594133,2021-12-12T18:01:00Z,fully_laden,load,15.5,NA,NA
RUPRI,departure,538005400,9688374,2021-12-12T17:09:00Z,fully_laden,load,11.2,NA,NA
RUTMR,departure,273354450,9640528,2021-12-12T13:04:00Z,fully_laden,load,4.2,NA,NA
RUVYS,departure,256396000,9318034,2021-12-12T12:55:00Z,fully_laden,load,10.5,NA,NA
RUSEW,departure,273454890,9299161,2021-12-12T11:18:00Z,fully_laden,load,7.5,NA,NA
RUGDZ,departure,255806213,9403475,2021-12-12T11:04:00Z,fully_laden,none,13.4,NA,NA
RUDKA,departure,212500000,9301380,2021-12-12T10:30:00Z,partially_laden,none,9,NA,NA
RULED,departure,210051000,9152820,2021-12-12T10:03:00Z,fully_laden,load,7.9,NA,NA
RUYEY,departure,273322210,9687980,2021-12-12T10:01:00Z,fully_laden,load,4.1,NA,NA
RULED,departure,249549000,9297553,2021-12-12T09:54:00Z,partially_laden,load,10.2,NA,NA
RUTUA,departure,249971000,9303728,2021-12-12T08:25:00Z,fully_laden,load,10.8,NA,NA
RUKZP,departure,273358180,9621560,2021-12-12T08:10:00Z,fully_laden,load,3.6,NA,NA
RUVNN,departure,273359970,9217321,2021-12-12T07:11:00Z,fully_laden,load,6.2,NA,NA
RUAZO,departure,273384070,9637973,2021-12-12T03:41:00Z,partially_laden,load,3.5,NA,NA
RUNVS,departure,538008157,9801988,2021-12-12T03:23:00Z,fully_laden,load,13.9,NA,NA
RUAZO,departure,273339480,9679373,2021-12-12T02:31:00Z,partially_laden,load,3.6,NA,NA
RUAZO,departure,273351260,9612923,2021-12-12T01:27:00Z,partially_laden,load,3.5,NA,NA
RUAZO,departure,273444390,9300348,2021-12-12T00:14:00Z,partially_laden,load,3.3,NA,NA
RUAZO,departure,273433790,9340881,2021-12-11T23:00:00Z,fully_laden,load,3.4,NA,NA
RUNVS,departure,538004518,9416551,2021-12-11T22:10:00Z,fully_laden,load,11.6,NA,NA
RUULU,departure,257664000,9428982,2021-12-11T21:44:00Z,fully_laden,load,13,NA,NA
RUNVS,departure,273371330,9418509,2021-12-11T21:01:00Z,fully_laden,none,7,NA,NA
RUULU,departure,538006621,9726580,2021-12-11T20:05:00Z,fully_laden,load,14.5,NA,NA
RUAZO,departure,273433680,9300350,2021-12-11T18:45:00Z,fully_laden,load,3.3,NA,NA
NA,departure,273216880,9575929,2021-12-11T18:33:00Z,fully_laden,load,6.3,NA,NA
RUAZO,departure,273445480,9313589,2021-12-11T18:15:00Z,partially_laden,load,3.3,NA,NA
RUNVS,departure,255806025,9803285,2021-12-11T18:01:00Z,fully_laden,load,15.6,NA,NA
RUGDX,departure,273218180,9183829,2021-12-11T17:30:00Z,fully_laden,none,8.6,NA,NA
RUPRI,departure,477669300,9261657,2021-12-11T17:23:00Z,fully_laden,load,10.4,NA,NA
RUTAM,departure,538005779,9719745,2021-12-11T16:33:00Z,partially_laden,none,7.5,NA,NA
RUULU,departure,247314300,9473066,2021-12-11T15:59:00Z,fully_laden,load,14.4,NA,NA
RUNVS,departure,636013112,9315939,2021-12-11T15:45:00Z,fully_laden,load,11.5,NA,NA
RUKOZ,departure,525107012,9248837,2021-12-11T15:35:00Z,fully_laden,load,13.7,NA,NA
RUULU,departure,255806264,9851713,2021-12-11T15:24:00Z,fully_laden,load,9.9,NA,NA
RUSKA,departure,273432830,9105140,2021-12-11T14:32:00Z,partially_laden,none,6.4,NA,NA
RUULU,departure,229353000,9344019,2021-12-11T13:36:00Z,fully_laden,none,10,NA,NA
RUNVS,departure,248337000,9384095,2021-12-11T13:33:00Z,fully_laden,load,10.9,NA,NA
RUULU,departure,215542000,9874246,2021-12-11T11:28:00Z,partially_laden,load,13.5,NA,NA
RUTUA,departure,636014902,9315800,2021-12-11T09:59:00Z,fully_laden,load,10,NA,NA
